Crop_Type,Soil_Type,Farm_Size_Acres,Irrigation_Available,Soil_pH,Soil_Nitrogen,Soil_Organic_Matter,Temperature,Rainfall,Humidity,Compatible
Tiwra,Laterite soils,83.03751864098753,0,6.04,103.43937315702806,4.951128879703812,30.0,895.5,72.7,0
Tiwra,Alluvial soils,7.949464529363647,1,7.0,26.11128283567805,0.5044061015460503,21.5,903.86,81.68,0
Arhar,Alluvial soils,40.59763875962707,1,5.5,154.16751398387302,1.6967064291359415,27.45,933.01,76.35,1
Groundnut,Laterite soils,47.3154015978025,0,6.06,163.00709664528063,2.6080442594736524,22.04,957.54,60.14,0
Moong,Black soils,66.35159251639024,0,5.72,154.92011886243904,4.532794847215374,25.23,928.53,69.25,0
Groundnut,Black soils,13.083322941050284,0,5.87,85.59418473765709,3.41430524157662,24.29,841.62,60.62,0
Tiwra,Black soils,63.70051960241635,1,6.71,78.64897896002441,4.51494091656409,23.01,846.6,86.15,0
Maize,Red and Yellow soils,92.61970763557478,1,6.94,58.18133438986627,3.1266305880832834,28.18,904.34,67.98,0
Gram,Laterite soils,94.10126247062009,0,5.64,72.58126430651672,2.1511369511760727,26.7,870.1,60.0,0
Moong,Laterite soils,75.26532755569725,1,5.65,43.65731320402202,3.3010974637817863,27.57,925.69,62.37,0
Gram,Alluvial soils,40.02287500376711,1,6.73,152.92792867079348,3.896782705565548,25.86,909.3,60.0,1
Jwar,Laterite soils,92.81866674409925,1,6.06,159.32913111736443,4.144766898974626,21.8,885.58,79.83,0
Maize,Black soils,38.61061367320439,0,6.22,170.31722106664762,0.5080767595702489,23.26,807.18,66.61,0
Til,Laterite soils,82.11526872345533,0,6.11,179.22366038694898,3.004640999287888,23.88,950.67,61.74,0
Mustard,Laterite soils,95.8059931058451,0,5.81,103.02761838487882,4.034661034793127,21.45,988.77,60.85,0
Groundnut,Laterite soils,81.6554741475988,1,6.81,86.15027954705378,1.14379756440237,25.6,844.71,76.78,1
Kulthi,Laterite soils,67.55487925578505,0,7.0,79.33838476518439,4.877362795825739,28.84,882.32,90.0,0
Mustard,Laterite soils,71.43977713087003,0,5.85,192.4061665391249,2.318230840930169,21.84,821.56,80.51,0
Gram,Black soils,48.6773164556799,1,5.62,69.28313557959125,2.0201114088284804,21.56,910.99,81.1,1
Arhar,Alluvial soils,40.59763875962707,1,5.51,154.16751398387302,1.6967064291359415,26.61,832.69,73.45,1
Kulthi,Black soils,19.94313150748539,1,7.0,97.58946583215312,2.988773303025213,24.06,880.55,81.36,1
Gram,Black soils,33.36100018676664,1,6.13,77.38147579324998,4.486073743546642,27.95,897.42,63.61,1
Mustard,Black soils,83.04704930059059,1,6.89,164.2968639673771,3.2910142681176096,22.99,836.29,90.0,1
Jwar,Black soils,43.34241591110462,0,6.17,55.8071284120974,4.114829632169133,21.84,802.13,85.18,0
Pea,Black soils,60.61327630651897,1,6.02,71.88729840163472,3.3834428136844004,27.7,883.67,63.77,1
Soybean,Laterite soils,50.60103662954688,0,5.8,171.12574873717588,2.589034966808882,21.32,918.79,77.42,0
Soybean,Red and Yellow soils,64.9013741262986,0,6.0,175.0559582444221,3.45476106865228,24.21,866.01,74.64,0
Kulthi,Laterite soils,20.90726535219855,0,6.74,98.52331092318568,2.606152200854422,25.8,805.6,73.34,0
Moong,Black soils,75.01023382812153,1,7.0,27.654315800797047,2.046099335099027,27.71,791.6,67.91,0
Soybean,Black soils,80.18699184832587,1,6.32,66.79895680678409,2.870925046781913,27.79,826.32,81.8,1
summer paddy,Red and Yellow soils,39.66105407075501,0,6.45,35.35427059036928,1.3256422203939051,23.01,846.48,64.05,0
Tiwra,Red and Yellow soils,27.092825029366224,1,5.99,153.70269592651675,1.2125187749279782,26.07,884.69,65.06,1
summer paddy,Red and Yellow soils,73.54687524942415,0,5.53,142.93725689571534,4.918276974920083,23.6,866.8,73.02,0
Jwar,Alluvial soils,75.59152131396844,1,6.65,79.91476651727123,4.875495742078561,20.0,927.94,76.38,1
Moong,Red and Yellow soils,9.326065442028998,0,7.0,172.44853243892462,3.156078875040973,21.77,786.5,73.8,0
Groundnut,Alluvial soils,7.595586649378683,1,6.73,32.52112578042177,2.090866635406147,22.49,818.01,60.0,0
Mustard,Laterite soils,61.737953589033744,0,6.08,65.69585886371809,1.5602596870875736,24.8,917.44,83.92,0
Til,Alluvial soils,20.130363157001845,1,5.98,96.39301275682372,3.99987462399122,26.21,875.34,66.45,1
Millets,Black soils,85.5878730724342,1,6.33,61.37039983559247,3.7262686183632985,25.71,825.95,72.36,0
Tiwra,Laterite soils,88.94512805109724,0,5.7,56.3932872429863,2.278022077517278,20.2,816.53,86.61,0
Til,Laterite soils,72.63236990744744,0,6.36,91.21425103639508,0.6719788045907025,28.54,825.65,68.93,0
Groundnut,Alluvial soils,7.595586649378683,1,6.79,32.52112578042177,2.090866635406147,21.01,822.31,60.0,0
Til,Laterite soils,60.02344822552675,0,6.85,196.68461063428768,1.6314438342398223,29.24,929.31,68.28,0
Maize,Red and Yellow soils,69.73343459088427,0,5.53,159.39192951392974,3.210066085264966,26.46,877.19,76.47,0
Gram,Black soils,7.859205242978358,0,6.42,59.29153611037987,1.2925953541039088,23.47,874.52,67.46,0
Urd,Laterite soils,2.7426498464331512,0,5.97,88.14528120125196,4.954035987983664,23.91,918.48,70.11,0
Arhar,Red and Yellow soils,89.63418660147754,0,5.94,197.40269607320457,2.917209527133356,23.89,904.46,78.77,0
Soybean,Laterite soils,71.15073745457829,1,5.51,34.43015994612051,2.8276033668845826,27.16,848.67,71.17,0
Maize,Black soils,65.32355202698167,0,5.64,153.432927891906,1.8221311119500412,21.83,888.13,74.24,0
Pea,Red and Yellow soils,57.89621108388996,1,5.86,140.3534641806105,3.0806227397827857,28.34,905.65,87.5,1
Mustard,Alluvial soils,12.351657408054075,1,6.18,74.45869273649792,2.028361205368407,20.0,900.3,78.27,1
Groundnut,Alluvial soils,36.793994091155895,0,6.35,191.11670343048607,4.024925591961438,25.27,899.61,90.0,0
Millets,Red and Yellow soils,60.97944387000568,0,6.19,183.50464510721,2.1363469721664288,28.09,952.26,65.26,0
Soybean,Red and Yellow soils,79.46057483174057,0,6.37,150.462155599481,3.444350816677973,22.65,867.78,84.3,0
summer paddy,Laterite soils,97.19340985732984,0,6.82,109.52068301196128,2.3271442877923745,28.82,856.44,68.06,0
Til,Black soils,58.53364358235279,1,7.0,199.36210175604907,0.7934570356250641,30.0,834.65,77.79,1
Jwar,Alluvial soils,50.27501027132872,0,6.4,103.71091740391591,4.248261783890516,23.96,877.57,63.31,0
Til,Laterite soils,79.80767833149267,1,5.7,195.1869784074493,4.9333156627866845,23.38,932.72,81.18,0
Masoor,Red and Yellow soils,90.46926764515013,1,6.09,39.5265414675269,4.552431153446992,24.83,878.9,79.38,0
Rice,Black soils,5.27909199036012,1,6.67,172.95426825777906,0.8633173028000611,20.0,926.18,61.26,1
summer paddy,Red and Yellow soils,73.54687524942415,0,5.76,142.93725689571534,4.918276974920083,23.65,829.82,67.14,0
Kulthi,Laterite soils,20.90726535219855,0,6.73,98.52331092318568,2.606152200854422,24.8,846.52,75.68,0
Gram,Laterite soils,94.10126247062009,0,5.58,72.58126430651672,2.1511369511760727,24.17,933.03,60.0,0
Wheat,Alluvial soils,86.71163811325147,1,6.22,54.94653337104506,3.359167289944513,27.47,885.33,80.76,1
Moong,Red and Yellow soils,9.326065442028998,0,6.87,172.44853243892462,3.156078875040973,24.38,830.44,74.2,0
Gram,Red and Yellow soils,19.447014158096326,0,6.85,144.3782799628782,2.1302329607260293,29.89,786.92,85.06,0
Mustard,Alluvial soils,91.82905732992558,1,6.37,53.74481212887618,1.5966321610404377,25.05,896.78,72.82,1
Arhar,Laterite soils,74.64442798330771,1,6.2,155.32653226232352,1.9369977433354968,28.91,866.86,90.0,1
Wheat,Laterite soils,92.6074773325522,1,5.85,171.06465646258272,1.1677687279613973,25.29,825.94,80.59,1
Niger,Black soils,37.31419938079141,1,6.93,132.93729695324475,2.649581196463151,24.48,853.33,87.18,1
Groundnut,Black soils,87.53054551977526,0,5.82,172.43490927868564,4.158548482629399,29.88,859.12,70.73,0
Soybean,Black soils,76.5747447185727,0,6.09,55.80956789226062,1.6624085030446671,22.05,931.07,84.62,0
Rice,Red and Yellow soils,62.88030372406628,0,6.24,69.50062910462015,4.898555948589926,23.73,866.15,75.28,0
Millets,Black soils,3.6021924614231,0,6.26,20.467091914049288,0.5161914575404415,27.07,922.04,83.45,0
Jwar,Laterite soils,85.67941919967865,1,5.74,155.92944761114924,4.804050202111057,29.4,857.17,61.69,1
Urd,Red and Yellow soils,22.62538625387936,1,5.97,187.4545404933927,3.635494046187656,21.04,820.22,80.56,0
Moong,Black soils,70.46581678149187,0,5.88,21.66905565059997,4.032486033053475,20.0,830.24,86.17,0
Millets,Laterite soils,57.962788657384245,1,6.45,176.98515468543576,1.3308049793192296,30.0,831.57,81.86,1
Kulthi,Black soils,39.49071677717886,0,6.15,60.39751234176016,3.8970756841866954,28.14,812.8,65.09,0
Jwar,Alluvial soils,33.52139305008494,1,6.35,170.24519022942422,1.7358279923002595,25.22,949.28,68.18,1
Mustard,Red and Yellow soils,63.63832068665308,0,6.73,88.53373490142508,1.9370490801246305,29.24,797.2,71.04,0
Til,Laterite soils,79.9474430875547,1,5.92,173.28889307383915,3.202864513601942,22.66,855.86,63.78,1
Mustard,Alluvial soils,91.82905732992558,1,6.34,53.74481212887618,1.5966321610404377,24.74,867.07,73.11,1
Tiwra,Alluvial soils,28.87196897058254,0,6.68,17.161441426265586,4.476599320211214,30.0,929.28,67.64,0
summer paddy,Black soils,99.14865361366142,0,6.25,134.30705078512983,1.949386589804747,24.82,895.35,60.0,0
Urd,Alluvial soils,61.5620526784047,1,6.16,104.44263990041502,2.5721342995786207,22.55,852.23,87.43,1
Groundnut,Red and Yellow soils,44.10436539094836,0,5.5,191.6079760172045,1.0565774612663703,23.48,862.71,69.53,0
Arhar,Alluvial soils,16.947340444794044,0,6.74,115.46353355361116,3.294811394244745,23.83,813.74,71.37,0
Urd,Laterite soils,4.197889378619497,0,6.7,90.0138398925223,4.669929373092929,28.23,848.17,76.53,0
Kulthi,Alluvial soils,67.60628023713699,0,5.64,34.05724834084618,3.7087473186135087,29.54,969.85,64.22,0
Maize,Red and Yellow soils,83.97676737225935,0,5.69,174.8228236194111,1.95984723189331,22.3,925.84,80.9,0
Tiwra,Alluvial soils,49.96403886906193,0,6.6,129.23233750459332,1.024483141899196,27.06,939.98,64.48,0
summer paddy,Laterite soils,80.66896941192711,0,6.69,54.11712191845815,3.2515109543711493,29.45,903.41,65.25,0
Rice,Alluvial soils,36.01014845087093,0,6.05,95.5705372998716,0.9837850209673618,22.95,957.91,76.15,0
Arhar,Black soils,58.272667448535096,0,5.92,146.75311324207283,0.571651324312384,20.24,840.12,68.28,0
Millets,Alluvial soils,23.54097596703025,1,6.54,57.43568008837477,1.5978107189656572,27.45,825.97,86.34,1
Tiwra,Laterite soils,87.1125768798161,0,5.68,155.6761395244254,3.972236580663137,28.55,963.78,69.97,0
Rice,Laterite soils,36.067847125393314,1,6.1,45.080516013725855,3.846756333323527,21.17,924.53,61.27,0
Maize,Red and Yellow soils,83.97676737225935,0,5.62,174.8228236194111,1.95984723189331,25.19,928.27,80.79,0
Millets,Alluvial soils,66.1773521263443,1,6.13,121.45483757861142,4.880676349583943,25.0,815.65,68.52,1
Rice,Red and Yellow soils,65.11829897838918,0,6.91,175.61385743537613,1.910934434431556,27.3,924.61,68.51,0
Gram,Red and Yellow soils,53.08813320922549,1,6.33,28.808142321819524,3.1415169004795302,26.74,827.16,63.64,0
Soybean,Laterite soils,50.60103662954688,0,5.76,171.12574873717588,2.589034966808882,20.8,926.5,76.2,0
Rice,Alluvial soils,49.78214071680444,0,6.9,54.89730595991944,1.04622923932641,21.21,890.31,75.27,0
Urd,Laterite soils,2.7426498464331512,0,5.78,88.14528120125196,4.954035987983664,23.47,923.45,65.46,0
Mustard,Black soils,8.188474407011933,1,7.0,47.59586392867045,2.8105878706836,20.0,937.4,62.86,0
Jwar,Alluvial soils,77.34890187462672,0,6.28,187.39893140589743,4.13407204546712,23.76,894.35,64.94,0
Moong,Red and Yellow soils,6.70159104623501,0,6.56,154.37849353994258,1.4738508434764648,22.09,804.69,61.99,0
summer paddy,Red and Yellow soils,39.66105407075501,0,6.54,35.35427059036928,1.3256422203939051,22.16,938.12,63.93,0
Masoor,Alluvial soils,45.92043415033586,0,6.8,175.13241790304798,3.316894792035183,26.92,844.16,86.22,0
Kulthi,Black soils,19.94313150748539,1,7.0,97.58946583215312,2.988773303025213,23.55,784.65,81.4,1
summer paddy,Alluvial soils,7.078898910240252,1,5.69,133.05676737201873,2.8391106476553305,23.14,940.66,85.6,0
Urd,Alluvial soils,37.78258122050927,1,5.53,46.08242628582618,2.6125853106729853,28.58,943.1,71.23,0
Jwar,Laterite soils,83.27429064883648,1,5.91,66.97405545052723,4.904528295647274,26.02,827.48,61.72,1
Maize,Black soils,87.75885918969198,0,5.76,139.78469040599293,1.3665129133839682,25.05,896.74,84.42,0
Masoor,Alluvial soils,71.71208281936302,0,6.72,31.377403355249527,1.0655330314056928,26.02,931.03,69.01,0
Masoor,Black soils,57.674849565932185,0,6.14,50.45115979273248,1.5982455206728323,24.45,895.93,65.12,0
Mustard,Black soils,19.12922251866725,1,5.81,103.50209792378745,2.617585675899809,28.11,841.29,71.62,0
Arhar,Red and Yellow soils,89.63418660147754,0,5.77,197.40269607320457,2.917209527133356,24.19,921.14,79.43,0
Til,Red and Yellow soils,83.59129485493202,0,6.62,36.09993908037054,0.925693566787786,22.8,802.25,66.51,0
Kulthi,Laterite soils,20.90726535219855,0,6.6,98.52331092318568,2.606152200854422,24.76,836.46,74.36,0
Gram,Alluvial soils,44.36061613463463,1,5.57,51.92836348552057,1.185780320544819,22.72,876.85,72.94,1
Masoor,Red and Yellow soils,90.46926764515013,1,6.24,39.5265414675269,4.552431153446992,26.86,841.63,76.29,0
Maize,Alluvial soils,34.904783067347054,0,6.85,17.703829613210928,0.5905315307981513,28.4,867.23,89.26,0
Soybean,Laterite soils,13.10812731307866,1,5.5,178.12965587280345,2.260207718353315,28.56,987.5,72.99,1
Groundnut,Black soils,13.083322941050284,0,5.75,85.59418473765709,3.41430524157662,24.42,963.46,65.81,0
Tiwra,Black soils,94.76385180041332,0,6.78,110.7678118617717,0.8166051320582242,28.16,842.99,82.92,0
Mustard,Red and Yellow soils,67.90567177519311,0,6.98,184.57009859164535,2.8827361969169605,22.37,828.86,87.91,0
Soybean,Black soils,99.34559799516776,0,7.0,135.6931179241448,1.381824872493303,21.96,833.61,73.83,0
Moong,Laterite soils,4.258463097456195,0,5.5,181.9289995636216,3.8846723421151497,26.55,905.79,79.17,0
Mustard,Laterite soils,71.43977713087003,0,5.64,192.4061665391249,2.318230840930169,20.32,975.37,73.58,0
summer paddy,Alluvial soils,92.14077589708448,0,5.5,37.26311684885115,2.4051624361938035,21.8,944.22,78.79,0
Urd,Black soils,24.427711240308238,0,6.16,40.40200266895553,4.121770237149953,25.37,848.27,87.05,0
Pea,Laterite soils,23.804071407579336,1,6.2,131.24557260272172,3.669244395754899,28.06,823.84,80.15,1
Urd,Red and Yellow soils,21.596618772360653,1,6.78,136.9355851898517,2.343072110888093,21.04,803.33,87.3,1
Til,Laterite soils,79.80767833149267,1,5.77,195.1869784074493,4.9333156627866845,23.09,819.15,83.32,0
Gram,Alluvial soils,6.631856397258757,1,6.36,199.531133950268,4.800063599754694,23.71,831.25,81.68,0
Soybean,Alluvial soils,1.0845160463029235,0,6.02,132.15140054930788,1.295639412046346,22.97,798.23,86.21,0
Millets,Alluvial soils,83.4164579675254,0,6.53,146.3607032263529,4.542588877178431,25.17,902.95,82.87,0
Masoor,Red and Yellow soils,42.05432526241285,0,7.0,90.60728467834542,3.089700259916918,26.37,921.57,67.42,0
Wheat,Alluvial soils,91.05415430835896,0,7.0,160.42512776637145,0.6999369117890404,21.04,781.7,89.92,0
Til,Laterite soils,72.63236990744744,0,6.26,91.21425103639508,0.6719788045907025,27.65,857.34,71.77,0
Moong,Black soils,70.46581678149187,0,5.51,21.66905565059997,4.032486033053475,21.06,965.44,85.83,0
Soybean,Laterite soils,82.5219028825696,1,6.31,120.98570933252736,1.84204637395397,22.95,880.9,87.68,1
Gram,Black soils,48.6773164556799,1,5.86,69.28313557959125,2.0201114088284804,20.79,969.94,77.68,1
Tiwra,Black soils,94.76385180041332,0,6.54,110.7678118617717,0.8166051320582242,27.62,824.63,89.35,0
Pea,Alluvial soils,30.453837006264006,0,5.5,185.93651068955492,1.0198778892903464,29.74,985.32,75.58,0
Rice,Alluvial soils,54.82894674818631,0,6.58,199.60504257664195,1.60459882847338,22.25,836.49,69.36,0
Jwar,Alluvial soils,25.85682337890519,1,5.5,102.61050271033608,4.377680196883321,25.27,942.03,84.02,0
Soybean,Laterite soils,50.60103662954688,0,5.96,171.12574873717588,2.589034966808882,20.0,951.96,72.81,0
Til,Black soils,72.8747310808644,1,6.84,23.94593504567197,0.5056538319244093,20.61,812.28,84.99,0
Niger,Red and Yellow soils,4.301026088036883,0,6.47,145.61804214220632,2.0812368730220943,22.54,890.08,72.7,0
Mustard,Laterite soils,2.422650386748149,1,5.69,50.003662732995785,1.3339062519960363,27.33,968.7,64.54,1
summer paddy,Red and Yellow soils,1.3568197489404303,1,6.0,169.14624833347128,4.405057679473639,30.0,930.7,80.77,0
Arhar,Red and Yellow soils,86.86720496550913,0,6.04,40.99567176940299,0.9693659789832094,22.22,888.01,85.86,0
Gram,Alluvial soils,40.02287500376711,1,6.65,152.92792867079348,3.896782705565548,25.8,901.68,62.07,1
Til,Black soils,85.01927690614711,0,6.47,142.2143460301832,3.3364185717505808,20.0,846.79,80.61,0
Soybean,Red and Yellow soils,8.583758015057295,1,6.79,20.154563205107696,4.90903272481961,20.9,771.33,82.49,0
Millets,Red and Yellow soils,68.53613344912503,1,6.75,145.54578088551114,2.7638146457013453,20.72,858.81,60.0,1
Jwar,Alluvial soils,75.59152131396844,1,6.43,79.91476651727123,4.875495742078561,22.2,891.03,76.66,1
Til,Laterite soils,89.66061130236088,0,5.81,138.96491601693197,2.999699639608014,25.91,815.11,90.0,0
Wheat,Red and Yellow soils,50.91070048310331,0,5.88,70.3847309463337,4.94260898334276,25.37,811.01,84.29,0
Pea,Red and Yellow soils,14.258821823399837,1,6.51,181.6323051076012,4.302368943900499,25.59,796.71,67.35,1
Til,Laterite soils,89.66061130236088,0,5.5,138.96491601693197,2.999699639608014,27.94,876.69,89.98,0
Tiwra,Laterite soils,88.94512805109724,0,5.5,56.3932872429863,2.278022077517278,20.35,946.88,83.03,0
Moong,Laterite soils,44.60788148262814,1,5.91,83.79284451275134,2.217174315777015,24.84,844.42,63.43,1
Tiwra,Black soils,51.6709483055929,0,7.0,135.42477390060515,3.1134728386348294,22.67,758.4,87.11,0
Gram,Black soils,18.54638357946299,1,5.71,34.31846563723244,1.5054079551932045,25.84,894.35,67.72,0
Urd,Laterite soils,2.7426498464331512,0,5.63,88.14528120125196,4.954035987983664,21.53,871.27,67.4,0
Pea,Red and Yellow soils,57.89621108388996,1,6.18,140.3534641806105,3.0806227397827857,28.72,823.74,87.27,1
Pea,Red and Yellow soils,32.745807896062146,1,6.14,26.481396356110054,4.152733501535543,24.16,932.57,89.45,0
Millets,Black soils,6.907493912567169,0,6.91,84.40519823967013,2.862263975769026,28.15,888.65,79.52,0
Groundnut,Red and Yellow soils,38.75737864428302,0,6.7,87.85159170492055,4.987331613193882,29.82,953.06,60.0,0
Jwar,Black soils,13.99127022595174,1,6.46,96.4732462540386,1.8688803337971989,24.91,841.98,76.01,1
Tiwra,Red and Yellow soils,27.092825029366224,1,6.13,153.70269592651675,1.2125187749279782,26.62,875.38,61.53,1
Pea,Alluvial soils,63.2123421474168,1,5.85,30.08992185887418,2.1099619017340947,27.89,923.88,67.33,0
Urd,Red and Yellow soils,21.596618772360653,1,6.83,136.9355851898517,2.343072110888093,20.97,897.02,84.51,1
Millets,Black soils,46.115623150526005,1,6.51,177.58949627751142,1.0156582803711816,27.21,828.3,68.13,1
Pea,Red and Yellow soils,43.446323388532846,0,7.0,141.32630646402174,3.2583353976805944,29.18,839.92,64.02,0
Wheat,Red and Yellow soils,19.63023274762661,0,6.14,132.24686057442185,4.182026033346189,28.65,929.63,68.36,0
Soybean,Black soils,98.59433372410363,0,5.82,78.26901572028348,4.212803098596902,24.74,904.79,74.7,0
Millets,Alluvial soils,45.51927766356464,0,6.07,17.637805914713663,4.038528886844827,22.67,899.27,68.03,0
Wheat,Alluvial soils,91.05415430835896,0,7.0,160.42512776637145,0.6999369117890404,21.3,842.32,89.71,0
summer paddy,Alluvial soils,80.44770135267859,0,6.9,29.64755058306169,4.7260075846814615,21.49,904.99,86.96,0
Mustard,Laterite soils,50.57716960311954,0,5.95,79.28921525200687,1.641631398260391,27.17,887.23,85.5,0
Arhar,Alluvial soils,93.266516769375,0,6.31,151.91084094712255,4.153019042714469,27.26,915.65,74.13,0
Mustard,Red and Yellow soils,63.63832068665308,0,6.63,88.53373490142508,1.9370490801246305,28.75,786.86,72.65,0
Maize,Alluvial soils,34.904783067347054,0,6.74,17.703829613210928,0.5905315307981513,26.46,822.8,85.67,0
Gram,Alluvial soils,6.631856397258757,1,6.38,199.531133950268,4.800063599754694,22.1,902.07,83.48,0
Pea,Laterite soils,23.804071407579336,1,6.45,131.24557260272172,3.669244395754899,26.43,867.02,80.93,1
Tiwra,Laterite soils,77.41000299816143,0,5.7,102.68567704073148,4.5790889615245725,21.07,927.64,66.08,0
Masoor,Red and Yellow soils,15.573043648692993,0,5.77,40.394151236744186,2.3537196802479925,27.38,922.94,71.0,0
Gram,Black soils,33.36100018676664,1,6.34,77.38147579324998,4.486073743546642,26.15,811.87,66.93,1
Wheat,Alluvial soils,67.4018482677936,0,5.86,27.39069849597884,4.906744463762068,20.0,981.78,65.42,0
Maize,Laterite soils,32.09495506812422,0,6.72,71.06637841499042,4.98667080551723,23.21,859.55,73.11,0
Rice,Black soils,5.27909199036012,1,6.55,172.95426825777906,0.8633173028000611,21.03,836.28,63.13,1
Maize,Black soils,73.32267007953085,0,5.88,47.49317757286676,0.6835265598024884,23.58,966.1,64.99,0
summer paddy,Black soils,8.760454270055591,0,5.79,159.97290035688565,2.4566092291501533,28.48,904.75,68.79,0
Tiwra,Laterite soils,87.1125768798161,0,5.5,155.6761395244254,3.972236580663137,30.0,972.61,67.65,0
Jwar,Alluvial soils,3.1422931695712104,0,5.57,124.9568629244877,1.2982647039962512,26.39,943.8,76.02,0
Niger,Laterite soils,14.75564765833209,1,5.76,43.53470873409088,3.958799053421168,28.95,958.35,80.74,0
Arhar,Alluvial soils,40.59763875962707,1,5.5,154.16751398387302,1.6967064291359415,25.36,877.72,77.1,1
Millets,Black soils,3.6021924614231,0,6.26,20.467091914049288,0.5161914575404415,25.64,791.85,82.74,0
Pea,Laterite soils,23.804071407579336,1,6.21,131.24557260272172,3.669244395754899,28.65,876.93,84.58,1
Tiwra,Red and Yellow soils,97.38715723126916,1,6.47,137.4889698215875,2.0734056158904988,26.64,820.79,88.96,1
Moong,Laterite soils,47.72185492708941,0,7.0,108.96450143039937,2.7671496106270737,28.55,835.91,80.76,0
Gram,Black soils,48.6773164556799,1,5.63,69.28313557959125,2.0201114088284804,22.27,938.36,82.36,1
Millets,Red and Yellow soils,70.98318926589636,1,6.99,74.80825570491946,3.7312992983988873,26.7,837.87,63.62,1
Gram,Laterite soils,53.836448220478616,0,5.94,15.2236049976858,0.9405202056930708,22.66,841.14,65.13,0
Gram,Red and Yellow soils,19.447014158096326,0,7.0,144.3782799628782,2.1302329607260293,28.27,888.12,80.84,0
Maize,Black soils,87.75885918969198,0,5.59,139.78469040599293,1.3665129133839682,27.96,906.22,84.9,0
Pea,Red and Yellow soils,21.55979018755156,0,6.55,77.78609298703317,3.689048046868987,22.09,821.83,63.24,0
Urd,Alluvial soils,37.78258122050927,1,5.85,46.08242628582618,2.6125853106729853,28.43,917.42,70.17,0
Til,Laterite soils,72.63236990744744,0,6.13,91.21425103639508,0.6719788045907025,27.07,846.62,72.66,0
Jwar,Laterite soils,20.52338382586908,0,6.71,39.04821267421946,2.0258284690301904,23.63,919.96,72.25,0
Millets,Black soils,46.115623150526005,1,6.76,177.58949627751142,1.0156582803711816,28.94,852.85,66.57,1
Tiwra,Red and Yellow soils,16.381665237746383,1,5.92,84.8078611948209,1.039182547558261,24.78,921.36,74.56,0
Moong,Laterite soils,1.3350146708237651,0,5.77,27.21836674974315,4.5485522285277975,26.57,908.48,67.31,0
Tiwra,Black soils,97.158326515426,0,5.76,132.63690929018293,0.9977835566720724,20.61,839.67,71.17,0
Jwar,Red and Yellow soils,81.05182096520964,1,5.5,198.10884266676885,4.3258916692421066,25.07,928.33,68.84,1
Rice,Red and Yellow soils,62.88030372406628,0,5.95,69.50062910462015,4.898555948589926,23.89,875.83,74.71,0
Mustard,Laterite soils,3.375598634207229,0,6.95,155.35234889949072,4.286214413194463,24.29,793.31,65.05,0
Jwar,Black soils,65.54709453271963,1,6.25,14.774203291276631,4.843878235764788,25.99,874.35,78.78,0
Kulthi,Black soils,67.84108048066902,1,6.83,44.23042527392003,2.349613359680567,22.39,917.33,82.45,0
Rice,Alluvial soils,36.01014845087093,0,6.11,95.5705372998716,0.9837850209673618,23.03,797.65,80.07,0
Pea,Black soils,35.50207418332751,0,5.82,155.1924950643728,4.558757044762429,28.19,973.36,72.4,0
Kulthi,Laterite soils,67.55487925578505,0,6.96,79.33838476518439,4.877362795825739,29.23,887.88,88.96,0
Tiwra,Black soils,97.158326515426,0,5.5,132.63690929018293,0.9977835566720724,20.68,959.35,76.42,0
Gram,Alluvial soils,92.8493387422751,1,6.83,64.25799140275164,4.914860850641632,28.53,915.37,75.35,1
Rice,Alluvial soils,54.82894674818631,0,6.16,199.60504257664195,1.60459882847338,22.97,914.32,70.88,0
Rice,Red and Yellow soils,7.996150840499768,0,6.66,73.07030318124619,1.7926143362906817,25.59,820.84,81.11,0
Maize,Black soils,25.60173042272508,1,6.92,165.05125349950538,2.360850866018045,28.75,935.77,67.62,1
Urd,Black soils,11.274410889490516,0,6.74,112.43829037819636,4.276394728505107,28.13,893.6,80.32,0
Wheat,Alluvial soils,54.78604267673645,0,6.67,83.84981090417665,4.083958299034335,21.55,776.99,86.67,0
Tiwra,Alluvial soils,57.12809708824221,1,6.74,197.0604365484146,3.9823961897083984,22.46,885.5,65.75,1
Jwar,Black soils,85.02489644764282,0,5.86,141.69070379804322,2.338065364164532,26.93,865.96,65.42,0
Jwar,Black soils,58.43929542154972,1,5.99,16.566631578535365,3.473426184998023,20.64,860.18,70.67,0
Mustard,Laterite soils,2.422650386748149,1,5.64,50.003662732995785,1.3339062519960363,27.66,899.66,62.55,1
Maize,Black soils,38.61061367320439,0,6.41,170.31722106664762,0.5080767595702489,23.36,871.91,65.86,0
Mustard,Laterite soils,61.737953589033744,0,5.63,65.69585886371809,1.5602596870875736,25.41,917.14,81.37,0
summer paddy,Laterite soils,80.66896941192711,0,6.54,54.11712191845815,3.2515109543711493,27.95,843.66,60.03,0
Rice,Black soils,5.27909199036012,1,6.72,172.95426825777906,0.8633173028000611,20.0,945.11,62.97,1
Gram,Laterite soils,94.10126247062009,0,5.72,72.58126430651672,2.1511369511760727,25.18,944.37,63.47,0
Kulthi,Alluvial soils,61.837349287810135,1,6.91,27.801636027771064,2.6701487722421016,26.83,910.53,83.33,0
Urd,Red and Yellow soils,22.62538625387936,1,6.24,187.4545404933927,3.635494046187656,22.24,891.17,79.17,0
summer paddy,Black soils,99.14865361366142,0,6.48,134.30705078512983,1.949386589804747,22.88,820.67,60.0,0
