time_group,parcel,crop,zone,condition,humidity,rainfall,soil_ph,solar_radiation,temperature,wind_speed
2026-05-29 00:30:10+00:00,parcel_3,rice,risk,storm,85.76,44.05,5.79,229.2,35.58,
2026-05-29 00:30:10+00:00,parcel_4,rice,risk,storm,87.0,44.05,5.79,239.46,13.32,
2026-05-29 00:30:10+00:00,parcel_5,sugar_cane,normal,normal,81.67,44.05,5.79,815.21,27.52,17.29
2026-05-29 00:30:10+00:00,parcel_6,sugar_cane,normal,normal,66.81,44.05,5.79,641.31,28.85,10.73
2026-05-29 00:30:10+00:00,parcel_7,sugar_cane,risk,normal,66.51,44.05,5.79,334.81,26.09,13.85
2026-05-29 00:30:10+00:00,parcel_8,sugar_cane,risk,normal,67.63,44.05,5.79,466.66,27.83,15.7
2026-05-29 00:31:10+00:00,parcel_1,rice,normal,normal,71.89,44.05,5.79,826.9,27.45,
2026-05-29 00:31:10+00:00,parcel_2,rice,normal,normal,69.68,44.05,5.79,834.53,30.0,
2026-05-29 00:31:10+00:00,parcel_3,rice,risk,storm,62.86,44.05,5.79,144.62,28.89,
2026-05-29 00:31:10+00:00,parcel_4,rice,risk,normal,66.37,44.05,5.79,866.58,21.56,
2026-05-29 00:31:10+00:00,parcel_5,sugar_cane,normal,normal,79.96,44.05,5.79,744.77,26.52,8.38
2026-05-29 00:31:10+00:00,parcel_6,sugar_cane,normal,normal,87.79,44.05,5.79,361.34,30.0,2.36
2026-05-29 00:31:10+00:00,parcel_7,sugar_cane,risk,normal,66.28,44.05,5.79,613.29,25.48,14.66
2026-05-29 00:31:10+00:00,parcel_8,sugar_cane,risk,storm,89.3,44.05,5.79,182.5,29.08,32.91
2026-05-29 00:32:10+00:00,parcel_1,rice,normal,normal,77.74,44.05,5.79,927.18,21.3,
2026-05-29 00:32:10+00:00,parcel_2,rice,normal,normal,86.78,44.05,5.79,789.07,25.57,
2026-05-29 00:32:10+00:00,parcel_3,rice,risk,normal,70.87,44.05,5.79,350.04,22.93,
2026-05-29 00:32:10+00:00,parcel_4,rice,risk,normal,90.0,44.05,5.79,787.15,28.58,
2026-05-29 00:32:10+00:00,parcel_5,sugar_cane,normal,normal,78.47,44.05,5.79,657.16,23.72,12.44
2026-05-29 00:32:10+00:00,parcel_6,sugar_cane,normal,normal,90.0,44.05,5.79,605.84,22.59,7.34
2026-05-29 00:32:10+00:00,parcel_7,sugar_cane,risk,storm,22.25,44.05,5.79,247.34,11.8,41.23
2026-05-29 00:32:10+00:00,parcel_8,sugar_cane,risk,normal,75.26,44.05,5.79,300.88,23.83,10.9
2026-05-29 00:33:10+00:00,parcel_1,rice,normal,normal,71.03,44.05,5.79,666.88,24.14,
2026-05-29 00:33:10+00:00,parcel_2,rice,normal,normal,82.62,44.05,5.79,658.1,27.36,
2026-05-29 00:33:10+00:00,parcel_3,rice,risk,storm,23.93,44.05,5.79,226.66,30.96,
2026-05-29 00:33:10+00:00,parcel_4,rice,risk,normal,83.05,44.05,5.79,700.88,26.01,
2026-05-29 00:33:10+00:00,parcel_5,sugar_cane,normal,normal,85.41,44.05,5.79,944.65,22.25,11.55
2026-05-29 00:33:10+00:00,parcel_6,sugar_cane,normal,normal,80.83,44.05,5.79,832.86,23.3,0.57
2026-05-29 00:33:10+00:00,parcel_7,sugar_cane,risk,storm,81.78,44.05,5.79,163.58,39.17,40.44
2026-05-29 00:33:10+00:00,parcel_8,sugar_cane,risk,storm,38.76,44.05,5.79,258.21,31.2,30.36
2026-05-29 00:34:10+00:00,parcel_1,rice,normal,normal,76.27,44.05,5.79,439.68,29.22,
2026-05-29 00:34:10+00:00,parcel_2,rice,normal,normal,68.84,44.05,5.79,767.21,21.41,
2026-05-29 00:34:10+00:00,parcel_3,rice,risk,storm,45.61,44.05,5.79,112.11,26.77,
2026-05-29 00:34:10+00:00,parcel_4,rice,risk,normal,81.37,44.05,5.79,524.79,25.41,
2026-05-29 00:34:10+00:00,parcel_5,sugar_cane,normal,normal,66.57,44.05,5.79,926.58,28.94,10.34
2026-05-29 00:34:10+00:00,parcel_6,sugar_cane,normal,normal,82.68,44.05,5.79,390.12,25.16,1.35
2026-05-29 00:34:10+00:00,parcel_7,sugar_cane,risk,normal,75.58,44.05,5.79,959.46,20.0,3.78
2026-05-29 00:34:10+00:00,parcel_8,sugar_cane,risk,normal,80.64,44.05,5.79,856.68,26.48,12.69
2026-05-29 00:35:10+00:00,parcel_1,rice,normal,normal,65.76,44.05,5.79,560.21,28.11,
2026-05-29 00:35:10+00:00,parcel_2,rice,normal,normal,82.26,44.05,5.79,677.7,27.26,
2026-05-29 00:35:10+00:00,parcel_3,rice,risk,normal,79.51,44.05,5.79,883.88,20.76,
2026-05-29 00:35:10+00:00,parcel_4,rice,risk,normal,62.25,44.05,5.79,902.85,26.56,
2026-05-29 00:35:10+00:00,parcel_5,sugar_cane,normal,normal,67.88,44.05,5.79,901.94,25.72,14.85
2026-05-29 00:35:10+00:00,parcel_6,sugar_cane,normal,normal,79.8,44.05,5.79,749.56,24.6,8.17
2026-05-29 00:35:10+00:00,parcel_7,sugar_cane,risk,normal,69.36,44.05,5.79,593.49,22.25,10.01
2026-05-29 00:35:10+00:00,parcel_8,sugar_cane,risk,normal,82.01,44.05,5.79,912.73,20.57,19.86
2026-05-29 00:36:10+00:00,parcel_1,rice,normal,normal,82.43,44.05,5.79,541.09,25.62,
2026-05-29 00:36:10+00:00,parcel_2,rice,normal,normal,81.7,44.05,5.79,638.59,22.82,
2026-05-29 00:36:10+00:00,parcel_3,rice,risk,normal,87.04,44.05,5.79,701.52,25.31,
2026-05-29 00:36:10+00:00,parcel_4,rice,risk,normal,77.16,44.05,5.79,494.38,21.09,
2026-05-29 00:36:10+00:00,parcel_5,sugar_cane,normal,normal,79.8,44.05,5.79,746.47,26.49,6.83
2026-05-29 00:36:10+00:00,parcel_6,sugar_cane,normal,storm,25.42,44.05,5.79,237.37,28.6,24.14
2026-05-29 00:36:10+00:00,parcel_7,sugar_cane,risk,normal,85.06,44.05,5.79,747.6,25.67,4.86
2026-05-29 00:36:10+00:00,parcel_8,sugar_cane,risk,normal,87.68,44.05,5.79,489.27,23.86,4.27
2026-05-29 00:37:10+00:00,parcel_1,rice,normal,normal,82.89,44.05,5.79,372.33,21.34,
2026-05-29 00:37:10+00:00,parcel_2,rice,normal,storm,60.15,44.05,5.79,206.9,31.38,
2026-05-29 00:37:10+00:00,parcel_3,rice,risk,normal,87.65,44.05,5.79,987.03,23.69,
2026-05-29 00:37:10+00:00,parcel_4,rice,risk,storm,57.94,44.05,5.79,136.22,27.14,
2026-05-29 00:37:10+00:00,parcel_5,sugar_cane,normal,normal,61.33,44.05,5.79,736.69,25.91,6.59
2026-05-29 00:37:10+00:00,parcel_6,sugar_cane,normal,storm,86.58,44.05,5.79,165.19,24.75,21.48
2026-05-29 00:37:10+00:00,parcel_7,sugar_cane,risk,normal,68.45,44.05,5.79,593.42,26.25,18.87
2026-05-29 00:37:10+00:00,parcel_8,sugar_cane,risk,normal,65.84,44.05,5.79,956.06,20.39,11.4
2026-05-29 00:38:10+00:00,parcel_1,rice,normal,normal,79.28,44.05,5.79,762.74,20.06,
2026-05-29 00:38:10+00:00,parcel_2,rice,normal,storm,38.74,44.05,5.79,240.85,15.13,
2026-05-29 00:38:10+00:00,parcel_3,rice,risk,storm,64.63,44.05,5.79,118.95,15.13,
2026-05-29 00:38:10+00:00,parcel_4,rice,risk,normal,67.26,44.05,5.79,556.88,26.64,
2026-05-29 00:38:10+00:00,parcel_5,sugar_cane,normal,normal,72.08,44.05,5.79,937.31,25.87,18.27
2026-05-29 00:38:10+00:00,parcel_6,sugar_cane,normal,normal,60.8,44.05,5.79,720.92,21.52,4.55
2026-05-29 00:38:10+00:00,parcel_7,sugar_cane,risk,normal,74.7,44.05,5.79,349.36,20.92,2.54
2026-05-29 00:38:10+00:00,parcel_8,sugar_cane,risk,storm,62.58,44.05,5.79,133.13,24.63,25.21
2026-05-29 00:39:10+00:00,parcel_1,rice,normal,normal,76.52,44.05,5.79,711.18,23.93,
2026-05-29 00:39:10+00:00,parcel_2,rice,normal,normal,66.21,44.05,5.79,539.45,20.52,
2026-05-29 00:39:10+00:00,parcel_3,rice,risk,storm,36.72,44.05,5.79,237.51,16.76,
2026-05-29 00:39:10+00:00,parcel_4,rice,risk,normal,74.83,44.05,5.79,413.75,26.18,
2026-05-29 00:39:10+00:00,parcel_5,sugar_cane,normal,normal,67.24,44.05,5.79,534.06,24.97,7.07
2026-05-29 00:39:10+00:00,parcel_6,sugar_cane,normal,normal,78.86,44.05,5.79,506.31,30.0,5.14
2026-05-29 00:39:10+00:00,parcel_7,sugar_cane,risk,normal,82.25,44.05,5.79,781.32,23.91,14.12
2026-05-29 00:39:10+00:00,parcel_8,sugar_cane,risk,normal,85.62,44.05,5.79,987.34,22.36,19.09
2026-05-29 00:40:10+00:00,parcel_1,rice,normal,normal,83.95,44.05,5.79,966.03,21.48,
2026-05-29 00:40:10+00:00,parcel_2,rice,normal,normal,60.24,44.05,5.79,328.56,23.11,
2026-05-29 00:40:10+00:00,parcel_3,rice,risk,normal,75.34,44.05,5.79,733.25,26.67,
2026-05-29 00:40:10+00:00,parcel_4,rice,risk,storm,23.04,44.05,5.79,144.38,34.0,
2026-05-29 00:40:10+00:00,parcel_5,sugar_cane,normal,normal,76.82,44.05,5.79,300.82,24.47,4.19
2026-05-29 00:40:10+00:00,parcel_6,sugar_cane,normal,normal,70.11,44.05,5.79,934.06,28.35,6.36
2026-05-29 00:40:10+00:00,parcel_7,sugar_cane,risk,storm,48.08,44.05,5.79,122.99,24.39,35.39
2026-05-29 00:40:10+00:00,parcel_8,sugar_cane,risk,normal,82.19,44.05,5.79,998.58,22.97,4.42
2026-05-29 00:41:10+00:00,parcel_1,rice,normal,normal,76.61,44.05,5.79,593.63,26.78,
2026-05-29 00:41:10+00:00,parcel_2,rice,normal,normal,78.89,44.05,5.79,432.84,25.21,
2026-05-29 00:41:10+00:00,parcel_3,rice,risk,normal,78.63,44.05,5.79,692.91,25.4,
2026-05-29 00:41:10+00:00,parcel_4,rice,risk,normal,74.59,44.05,5.79,573.02,25.41,
2026-05-29 00:41:10+00:00,parcel_5,sugar_cane,normal,normal,80.31,44.05,5.79,884.73,28.02,10.54
2026-05-29 00:41:10+00:00,parcel_6,sugar_cane,normal,normal,90.0,44.05,5.79,515.34,29.13,12.66
2026-05-29 00:41:10+00:00,parcel_7,sugar_cane,risk,normal,90.0,44.05,5.79,818.23,23.55,19.19
2026-05-29 00:41:10+00:00,parcel_8,sugar_cane,risk,normal,71.54,44.05,5.79,670.67,27.62,11.82
2026-05-29 00:42:10+00:00,parcel_1,rice,normal,normal,78.51,44.05,5.79,474.02,29.59,
2026-05-29 00:42:10+00:00,parcel_2,rice,normal,normal,77.52,44.05,5.79,855.91,21.94,
2026-05-29 00:42:10+00:00,parcel_3,rice,risk,storm,63.57,44.05,5.79,170.86,17.27,
2026-05-29 00:42:10+00:00,parcel_4,rice,risk,normal,87.69,44.05,5.79,520.91,22.59,
2026-05-29 00:42:10+00:00,parcel_5,sugar_cane,normal,normal,60.0,44.05,5.79,460.01,25.86,18.59
2026-05-29 00:42:10+00:00,parcel_6,sugar_cane,normal,normal,74.56,44.05,5.79,327.64,25.77,2.24
2026-05-29 00:42:10+00:00,parcel_7,sugar_cane,risk,normal,69.41,44.05,5.79,398.2,22.91,10.27
2026-05-29 00:42:10+00:00,parcel_8,sugar_cane,risk,normal,76.11,44.05,5.79,771.02,27.21,17.39
2026-05-29 00:43:10+00:00,parcel_1,rice,normal,normal,65.74,44.05,5.79,931.32,22.98,
2026-05-29 00:43:10+00:00,parcel_2,rice,normal,normal,77.79,44.05,5.79,356.39,22.74,
2026-05-29 00:43:10+00:00,parcel_3,rice,risk,normal,77.16,44.05,5.79,373.2,25.81,
2026-05-29 00:43:10+00:00,parcel_4,rice,risk,normal,78.68,44.05,5.79,866.03,27.75,
2026-05-29 00:43:10+00:00,parcel_5,sugar_cane,normal,normal,85.12,44.05,5.79,801.2,24.41,2.29
2026-05-29 00:43:10+00:00,parcel_6,sugar_cane,normal,normal,63.34,44.05,5.79,698.72,22.69,5.44
2026-05-29 00:43:10+00:00,parcel_7,sugar_cane,risk,normal,61.89,44.05,5.79,780.69,20.82,2.82
2026-05-29 00:43:10+00:00,parcel_8,sugar_cane,risk,normal,66.99,44.05,5.79,395.19,23.04,18.05
2026-05-29 00:44:10+00:00,parcel_1,rice,normal,normal,60.51,44.05,5.79,427.83,29.41,
2026-05-29 00:44:10+00:00,parcel_2,rice,normal,normal,84.1,44.05,5.79,781.26,26.62,
2026-05-29 00:44:10+00:00,parcel_3,rice,risk,normal,81.05,44.05,5.79,982.16,21.99,
2026-05-29 00:44:10+00:00,parcel_4,rice,risk,storm,81.68,44.05,5.79,170.84,28.79,
2026-05-29 00:44:10+00:00,parcel_5,sugar_cane,normal,normal,63.97,44.05,5.79,584.29,28.02,10.64
2026-05-29 00:44:10+00:00,parcel_6,sugar_cane,normal,normal,61.01,44.05,5.79,877.52,23.68,13.13
2026-05-29 00:44:10+00:00,parcel_7,sugar_cane,risk,normal,72.49,44.05,5.79,548.75,29.6,18.15
2026-05-29 00:44:10+00:00,parcel_8,sugar_cane,risk,storm,40.39,44.05,5.79,176.6,13.94,30.81
2026-05-29 00:45:10+00:00,parcel_1,rice,normal,normal,75.85,44.05,5.79,791.77,28.95,
2026-05-29 00:45:10+00:00,parcel_2,rice,normal,normal,60.0,44.05,5.79,671.08,21.78,
2026-05-29 00:45:10+00:00,parcel_3,rice,risk,normal,71.69,44.05,5.79,576.64,29.25,
2026-05-29 00:45:10+00:00,parcel_4,rice,risk,storm,82.51,44.05,5.79,148.77,34.92,
2026-05-29 00:45:10+00:00,parcel_5,sugar_cane,normal,normal,79.55,44.05,5.79,792.1,21.57,19.0
2026-05-29 00:45:10+00:00,parcel_6,sugar_cane,normal,normal,65.31,44.05,5.79,870.97,25.08,15.8
2026-05-29 00:45:10+00:00,parcel_7,sugar_cane,risk,storm,77.01,44.05,5.79,150.03,29.81,33.51
2026-05-29 00:45:10+00:00,parcel_8,sugar_cane,risk,normal,89.29,44.05,5.79,665.76,23.31,1.89
2026-05-29 00:46:10+00:00,parcel_1,rice,normal,normal,77.16,44.05,5.79,854.22,25.81,
2026-05-29 00:46:10+00:00,parcel_2,rice,normal,storm,71.6,44.05,5.79,103.06,25.12,
2026-05-29 00:46:10+00:00,parcel_3,rice,risk,storm,24.98,44.05,5.79,198.25,32.28,
2026-05-29 00:46:10+00:00,parcel_4,rice,risk,normal,69.12,44.05,5.79,979.48,24.37,
2026-05-29 00:46:10+00:00,parcel_5,sugar_cane,normal,normal,60.86,44.05,5.79,616.18,29.77,18.02
2026-05-29 00:46:10+00:00,parcel_6,sugar_cane,normal,normal,76.24,44.05,5.79,396.41,21.63,16.3
2026-05-29 00:46:10+00:00,parcel_7,sugar_cane,risk,storm,74.39,44.05,5.79,205.85,22.26,29.0
2026-05-29 00:46:10+00:00,parcel_8,sugar_cane,risk,normal,68.2,44.05,5.79,341.99,25.22,1.34
2026-05-29 00:47:10+00:00,parcel_1,rice,normal,normal,73.27,44.05,5.79,504.66,22.91,
2026-05-29 00:47:10+00:00,parcel_2,rice,normal,normal,85.41,44.05,5.79,435.17,22.25,
2026-05-29 00:47:10+00:00,parcel_3,rice,risk,normal,84.29,44.05,5.79,876.95,23.9,
2026-05-29 00:47:10+00:00,parcel_4,rice,risk,normal,73.48,44.05,5.79,726.88,20.73,
2026-05-29 00:47:10+00:00,parcel_5,sugar_cane,normal,normal,82.27,44.05,5.79,666.75,28.18,17.41
2026-05-29 00:47:10+00:00,parcel_6,sugar_cane,normal,normal,64.1,44.05,5.79,621.02,23.41,6.07
2026-05-29 00:47:10+00:00,parcel_7,sugar_cane,risk,storm,20.68,44.05,5.79,228.92,21.25,22.86
2026-05-29 00:47:10+00:00,parcel_8,sugar_cane,risk,storm,50.42,44.05,5.79,105.49,38.6,35.21
2026-05-29 00:48:10+00:00,parcel_1,rice,normal,normal,66.69,44.05,5.79,309.37,26.27,
2026-05-29 00:48:10+00:00,parcel_2,rice,normal,normal,83.99,44.05,5.79,629.29,28.56,
2026-05-29 00:48:10+00:00,parcel_3,rice,risk,normal,88.88,44.05,5.79,445.05,21.76,
2026-05-29 00:48:10+00:00,parcel_4,rice,risk,normal,82.14,44.05,5.79,871.36,22.86,
2026-05-29 00:48:10+00:00,parcel_5,sugar_cane,normal,normal,72.93,44.05,5.79,964.28,28.2,6.75
2026-05-29 00:48:10+00:00,parcel_6,sugar_cane,normal,normal,64.82,44.05,5.79,328.45,25.82,3.99
2026-05-29 00:48:10+00:00,parcel_7,sugar_cane,risk,storm,89.89,44.05,5.79,197.08,11.06,42.09
2026-05-29 00:48:10+00:00,parcel_8,sugar_cane,risk,storm,34.94,44.05,5.79,244.04,30.46,29.41
2026-05-29 00:49:10+00:00,parcel_1,rice,normal,normal,60.52,44.05,5.79,370.64,27.07,
2026-05-29 00:49:10+00:00,parcel_2,rice,normal,normal,79.96,44.05,5.79,714.54,20.75,
2026-05-29 00:49:10+00:00,parcel_3,rice,risk,normal,85.35,44.05,5.79,789.92,25.86,
2026-05-29 00:49:10+00:00,parcel_4,rice,risk,storm,40.76,44.05,5.79,129.41,31.46,
2026-05-29 00:49:10+00:00,parcel_5,sugar_cane,normal,normal,65.59,44.05,5.79,523.7,23.97,9.93
2026-05-29 00:49:10+00:00,parcel_6,sugar_cane,normal,normal,66.99,44.05,5.79,608.98,20.09,19.45
2026-05-29 00:49:10+00:00,parcel_7,sugar_cane,risk,normal,82.07,44.05,5.79,781.58,21.74,1.37
2026-05-29 00:49:10+00:00,parcel_8,sugar_cane,risk,normal,72.57,44.05,5.79,480.23,23.76,4.26
2026-05-29 00:50:10+00:00,parcel_1,rice,normal,normal,81.68,44.05,5.79,701.47,23.71,
2026-05-29 00:50:10+00:00,parcel_2,rice,normal,normal,90.0,44.05,5.79,804.12,28.2,
2026-05-29 00:50:10+00:00,parcel_3,rice,risk,storm,47.89,44.05,5.79,193.57,26.92,
2026-05-29 00:50:10+00:00,parcel_4,rice,risk,storm,31.51,44.05,5.79,229.17,31.69,
2026-05-29 00:50:10+00:00,parcel_5,sugar_cane,normal,normal,79.94,44.05,5.79,754.01,27.29,8.77
2026-05-29 00:50:10+00:00,parcel_6,sugar_cane,normal,normal,63.85,44.05,5.79,685.65,26.41,18.75
2026-05-29 00:50:10+00:00,parcel_7,sugar_cane,risk,storm,58.09,44.05,5.79,218.03,22.17,44.39
2026-05-29 00:50:10+00:00,parcel_8,sugar_cane,risk,normal,84.3,44.05,5.79,783.34,29.29,16.6
2026-05-29 00:51:10+00:00,parcel_1,rice,normal,normal,89.91,44.05,5.79,947.89,28.21,
2026-05-29 00:51:10+00:00,parcel_2,rice,normal,normal,89.66,44.05,5.79,635.85,26.49,
2026-05-29 00:51:10+00:00,parcel_3,rice,risk,normal,63.95,44.05,5.79,645.63,21.79,
2026-05-29 00:51:10+00:00,parcel_4,rice,risk,normal,77.77,44.05,5.79,566.55,21.37,
2026-05-29 00:51:10+00:00,parcel_5,sugar_cane,normal,normal,68.0,44.05,5.79,436.37,24.49,0.57
2026-05-29 00:51:10+00:00,parcel_6,sugar_cane,normal,normal,67.41,44.05,5.79,665.01,27.7,7.22
2026-05-29 00:51:10+00:00,parcel_7,sugar_cane,risk,normal,71.32,44.05,5.79,778.18,23.41,13.39
2026-05-29 00:51:10+00:00,parcel_8,sugar_cane,risk,storm,87.76,44.05,5.79,236.97,17.87,43.14
2026-05-29 00:52:10+00:00,parcel_1,rice,normal,normal,90.0,44.05,5.79,733.13,28.87,
2026-05-29 00:52:10+00:00,parcel_2,rice,normal,normal,85.13,44.05,5.79,660.18,22.86,
2026-05-29 00:52:10+00:00,parcel_3,rice,risk,storm,66.72,44.05,5.79,205.07,36.84,
2026-05-29 00:52:10+00:00,parcel_4,rice,risk,normal,86.67,44.05,5.79,345.31,21.55,
2026-05-29 00:52:10+00:00,parcel_5,sugar_cane,normal,storm,61.96,44.05,5.79,102.23,24.75,39.74
2026-05-29 00:52:10+00:00,parcel_6,sugar_cane,normal,normal,65.12,44.05,5.79,614.55,24.45,5.16
2026-05-29 00:52:10+00:00,parcel_7,sugar_cane,risk,storm,79.19,44.05,5.79,258.85,24.37,29.35
2026-05-29 00:52:10+00:00,parcel_8,sugar_cane,risk,storm,41.14,44.05,5.79,138.5,28.02,44.94
2026-05-29 00:53:10+00:00,parcel_1,rice,normal,normal,76.34,44.05,5.79,954.14,20.0,
2026-05-29 00:53:10+00:00,parcel_2,rice,normal,normal,79.92,44.05,5.79,575.54,22.59,
2026-05-29 00:53:10+00:00,parcel_3,rice,risk,normal,67.25,44.05,5.79,940.5,24.85,
2026-05-29 00:53:10+00:00,parcel_4,rice,risk,normal,73.99,44.05,5.79,583.71,24.63,
2026-05-29 00:53:10+00:00,parcel_5,sugar_cane,normal,normal,64.2,44.05,5.79,540.26,29.18,14.37
2026-05-29 00:53:10+00:00,parcel_6,sugar_cane,normal,normal,83.48,44.05,5.79,801.12,22.1,9.27
2026-05-29 00:53:10+00:00,parcel_7,sugar_cane,risk,storm,20.95,44.05,5.79,117.04,26.91,39.1
2026-05-29 00:53:10+00:00,parcel_8,sugar_cane,risk,normal,81.23,44.05,5.79,650.69,20.0,13.03
2026-05-29 00:54:10+00:00,parcel_1,rice,normal,normal,74.12,44.05,5.79,993.56,25.98,
2026-05-29 00:54:10+00:00,parcel_2,rice,normal,normal,74.78,44.05,5.79,698.92,23.92,
2026-05-29 00:54:10+00:00,parcel_3,rice,risk,normal,65.74,44.05,5.79,475.53,28.52,
2026-05-29 00:54:10+00:00,parcel_4,rice,risk,normal,74.44,44.05,5.79,468.44,29.5,
2026-05-29 00:54:10+00:00,parcel_5,sugar_cane,normal,normal,63.31,44.05,5.79,871.31,23.96,14.51
2026-05-29 00:54:10+00:00,parcel_6,sugar_cane,normal,normal,83.75,44.05,5.79,457.4,25.8,0.09
2026-05-29 00:54:10+00:00,parcel_7,sugar_cane,risk,normal,71.14,44.05,5.79,948.46,30.0,12.51
2026-05-29 00:54:10+00:00,parcel_8,sugar_cane,risk,storm,78.58,44.05,5.79,179.84,19.98,30.63
2026-05-29 00:55:10+00:00,parcel_1,rice,normal,normal,64.64,44.05,5.79,747.87,21.15,
2026-05-29 00:55:10+00:00,parcel_2,rice,normal,normal,72.57,44.05,5.79,563.675,22.51,
2026-05-29 00:55:20+00:00,parcel_3,rice,risk,normal,60.67,44.05,5.79,547.77,22.13,
2026-05-29 00:55:20+00:00,parcel_4,rice,risk,normal,70.64,44.05,5.79,412.09,28.19,
2026-05-29 00:55:20+00:00,parcel_5,sugar_cane,normal,normal,90.0,44.05,5.79,745.73,21.61,0.96
2026-05-29 00:55:20+00:00,parcel_6,sugar_cane,normal,storm,30.91,44.05,5.79,187.48,19.82,39.46
2026-05-29 00:55:20+00:00,parcel_7,sugar_cane,risk,normal,89.24,44.05,5.79,459.96,29.4,3.69
2026-05-29 00:55:20+00:00,parcel_8,sugar_cane,risk,normal,80.79,44.05,5.79,356.05,20.0,13.84
2026-05-29 00:56:20+00:00,parcel_1,rice,normal,normal,86.91,44.05,5.79,898.52,21.11,
2026-05-29 00:56:20+00:00,parcel_2,rice,normal,normal,74.79,44.05,5.79,930.21,22.33,
2026-05-29 00:56:20+00:00,parcel_3,rice,risk,storm,30.38,44.05,5.79,244.26,34.97,
2026-05-29 00:56:20+00:00,parcel_4,rice,risk,normal,63.79,44.05,5.79,443.25,26.6,
2026-05-29 00:56:20+00:00,parcel_5,sugar_cane,normal,normal,73.32,44.05,5.79,548.79,21.58,12.41
2026-05-29 00:56:20+00:00,parcel_6,sugar_cane,normal,normal,62.17,44.05,5.79,508.46,22.26,14.38
2026-05-29 00:56:20+00:00,parcel_7,sugar_cane,risk,normal,60.0,44.05,5.79,378.8,25.51,19.28
2026-05-29 00:56:20+00:00,parcel_8,sugar_cane,risk,storm,82.43,44.05,5.79,212.51,29.92,22.69
2026-05-29 00:57:20+00:00,parcel_1,rice,normal,normal,68.16,44.05,5.79,854.15,29.74,
2026-05-29 00:57:20+00:00,parcel_2,rice,normal,normal,61.53,44.05,5.79,740.39,20.48,
2026-05-29 00:57:20+00:00,parcel_3,rice,risk,normal,71.69,44.05,5.79,697.53,27.95,
2026-05-29 00:57:20+00:00,parcel_4,rice,risk,storm,40.03,44.05,5.79,194.0,10.63,
2026-05-29 00:57:20+00:00,parcel_5,sugar_cane,normal,normal,81.55,44.05,5.79,841.26,27.69,5.41
2026-05-29 00:57:20+00:00,parcel_6,sugar_cane,normal,storm,63.54,44.05,5.79,221.11,10.98,20.86
2026-05-29 00:57:20+00:00,parcel_7,sugar_cane,risk,storm,26.11,44.05,5.79,184.74,16.21,21.2
2026-05-29 00:57:20+00:00,parcel_8,sugar_cane,risk,storm,80.3,44.05,5.79,256.09,23.18,24.08
2026-05-29 00:58:20+00:00,parcel_1,rice,normal,normal,87.65,44.05,5.79,757.62,25.51,
2026-05-29 00:58:20+00:00,parcel_2,rice,normal,normal,75.76,44.05,5.79,779.73,21.54,
2026-05-29 00:58:20+00:00,parcel_3,rice,risk,normal,67.01,44.05,5.79,770.48,21.95,
2026-05-29 00:58:20+00:00,parcel_4,rice,risk,normal,83.6,44.05,5.79,645.89,22.42,
2026-05-29 00:58:20+00:00,parcel_5,sugar_cane,normal,normal,61.64,44.05,5.79,611.72,23.56,6.6
2026-05-29 00:58:20+00:00,parcel_6,sugar_cane,normal,normal,70.09,44.05,5.79,549.97,27.75,8.58
2026-05-29 00:58:20+00:00,parcel_7,sugar_cane,risk,normal,87.3,44.05,5.79,537.12,27.85,17.68
2026-05-29 00:58:20+00:00,parcel_8,sugar_cane,risk,normal,80.64,44.05,5.79,815.92,23.72,4.05
2026-05-29 00:59:20+00:00,parcel_1,rice,normal,normal,71.82,44.05,5.79,364.32,29.05,
2026-05-29 00:59:20+00:00,parcel_2,rice,normal,normal,86.18,44.05,5.79,953.82,24.44,
2026-05-29 00:59:20+00:00,parcel_3,rice,risk,normal,65.11,44.05,5.79,359.95,27.6,
2026-05-29 00:59:20+00:00,parcel_4,rice,risk,normal,89.03,44.05,5.79,724.93,28.9,
2026-05-29 00:59:20+00:00,parcel_5,sugar_cane,normal,normal,90.0,44.05,5.79,537.85,20.46,16.24
2026-05-29 00:59:20+00:00,parcel_6,sugar_cane,normal,normal,78.9,44.05,5.79,752.64,24.5,1.36
2026-05-29 00:59:20+00:00,parcel_7,sugar_cane,risk,normal,86.61,44.05,5.79,941.08,20.2,17.82
2026-05-29 00:59:20+00:00,parcel_8,sugar_cane,risk,normal,71.02,44.05,5.79,759.12,25.75,12.64
2026-05-29 01:00:20+00:00,parcel_1,rice,normal,normal,73.71,44.05,5.79,839.92,24.88,
2026-05-29 01:00:20+00:00,parcel_2,rice,normal,normal,77.9,44.05,5.79,341.42,20.0,
2026-05-29 01:00:20+00:00,parcel_3,rice,risk,normal,82.15,44.05,5.79,518.65,27.78,
2026-05-29 01:00:20+00:00,parcel_4,rice,risk,storm,20.55,44.05,5.79,107.34,26.68,
2026-05-29 01:00:20+00:00,parcel_5,sugar_cane,normal,normal,88.32,44.05,5.79,360.94,20.79,14.14
2026-05-29 01:00:20+00:00,parcel_6,sugar_cane,normal,normal,65.41,44.05,5.79,707.16,30.0,17.35
2026-05-29 01:00:20+00:00,parcel_7,sugar_cane,risk,storm,40.49,44.05,5.79,225.5,23.65,33.12
2026-05-29 01:00:20+00:00,parcel_8,sugar_cane,risk,storm,45.22,44.05,5.79,204.94,11.31,31.96
